date,section,trade_type,trade_val
1/1/2012,3,imports,5870.349478
1/1/2012,4,imports,1392.95851
1/1/2012,5,imports,3896.330597
1/1/2012,6,imports,5596.135177
1/1/2012,7,imports,20482.87944
1/1/2012,8,imports,2742.485827
1/1/2012,9,imports,1189.301755
1/1/2012,overall,imports,46299.37076
2/1/2012,0,imports,2630.514377
2/1/2012,1,imports,279.354981
2/1/2012,2,imports,1782.182597
2/1/2012,3,imports,6256.69855
2/1/2012,4,imports,1248.832794
2/1/2012,5,imports,4433.633067
2/1/2012,6,imports,5364.811292
2/1/2012,7,imports,20020.73153
2/1/2012,8,imports,2745.74514
2/1/2012,9,imports,1518.603226
2/1/2012,overall,imports,46281.10755
3/1/2012,0,imports,2898.189318
3/1/2012,1,imports,323.941272
3/1/2012,2,imports,1898.838871
3/1/2012,3,imports,7233.501553
3/1/2012,4,imports,790.202651
3/1/2012,5,imports,4730.431812
3/1/2012,6,imports,6455.682762
3/1/2012,7,imports,22816.04427
3/1/2012,8,imports,2930.636435
3/1/2012,9,imports,1253.950739
3/1/2012,overall,imports,51331.41968
4/1/2012,0,imports,2858.60126
4/1/2012,1,imports,316.614262
4/1/2012,2,imports,2216.614893
4/1/2012,3,imports,6923.910977
4/1/2012,4,imports,870.281225
4/1/2012,5,imports,4549.584831
4/1/2012,6,imports,6265.407878
4/1/2012,7,imports,21874.77968
4/1/2012,8,imports,3113.912448
4/1/2012,9,imports,1233.110211
4/1/2012,overall,imports,50222.81766
5/1/2012,0,imports,3026.228211
5/1/2012,1,imports,319.023943
5/1/2012,2,imports,2236.021703
5/1/2012,3,imports,8396.904144
5/1/2012,4,imports,954.763522
5/1/2012,5,imports,5059.362641
5/1/2012,6,imports,6679.177014
5/1/2012,7,imports,23079.04452
5/1/2012,8,imports,3257.481084
5/1/2012,9,imports,1158.555007
5/1/2012,overall,imports,54166.56179
6/1/2012,0,imports,3055.428468
6/1/2012,1,imports,322.099324
6/1/2012,2,imports,2376.452646
6/1/2012,3,imports,6650.443923
6/1/2012,4,imports,932.175573
6/1/2012,5,imports,4653.550917
6/1/2012,6,imports,6800.591045
6/1/2012,7,imports,22566.08306
6/1/2012,8,imports,3402.741147
6/1/2012,9,imports,1010.946183
6/1/2012,overall,imports,51770.51229
7/1/2012,0,imports,2867.958287
7/1/2012,1,imports,333.419022
7/1/2012,2,imports,2355.533157
7/1/2012,3,imports,8450.594784
7/1/2012,4,imports,596.526206
7/1/2012,5,imports,4938.392539
7/1/2012,6,imports,6926.024294
7/1/2012,7,imports,23653.70878
7/1/2012,8,imports,3373.312024
7/1/2012,9,imports,1008.770012
7/1/2012,overall,imports,54504.2391
8/1/2012,0,imports,3153.499924
8/1/2012,1,imports,301.337346
8/1/2012,2,imports,2154.511162
8/1/2012,3,imports,5359.275961
8/1/2012,4,imports,795.264743
8/1/2012,5,imports,4482.113337
8/1/2012,6,imports,6208.165548
8/1/2012,7,imports,22530.39546
8/1/2012,8,imports,3100.616935
8/1/2012,9,imports,786.395909
8/1/2012,overall,imports,48871.57632
9/1/2012,0,imports,3065.036894
9/1/2012,1,imports,337.582252
9/1/2012,2,imports,2010.695522
9/1/2012,3,imports,9452.223672
9/1/2012,4,imports,521.735622
9/1/2012,5,imports,4617.936588
9/1/2012,6,imports,6365.074156
9/1/2012,7,imports,22951.84838
9/1/2012,8,imports,3034.021506
9/1/2012,9,imports,786.579595
9/1/2012,overall,imports,53142.73418
10/1/2012,0,imports,3254.928627
10/1/2012,1,imports,329.505339
10/1/2012,2,imports,1994.263052
10/1/2012,3,imports,8100.707678
10/1/2012,4,imports,442.795326
10/1/2012,5,imports,4549.574653
10/1/2012,6,imports,6581.713083
10/1/2012,7,imports,22226.00195
10/1/2012,8,imports,3336.751035
10/1/2012,9,imports,870.059345
10/1/2012,overall,imports,51686.30009
11/1/2012,0,imports,3136.884092
11/1/2012,1,imports,331.225956
11/1/2012,2,imports,1974.853078
11/1/2012,3,imports,6074.639714
11/1/2012,4,imports,643.027055
11/1/2012,5,imports,4479.184468
11/1/2012,6,imports,6013.394365
11/1/2012,7,imports,22731.36619
11/1/2012,8,imports,3186.398718
11/1/2012,9,imports,806.629061
11/1/2012,overall,imports,49377.6027
12/1/2012,0,imports,3172.197844
12/1/2012,1,imports,348.611156
12/1/2012,2,imports,1966.405627
12/1/2012,3,imports,7277.774671
12/1/2012,4,imports,560.097757
12/1/2012,5,imports,4157.397012
12/1/2012,6,imports,5940.279758
12/1/2012,7,imports,21536.96688
12/1/2012,8,imports,3190.12442
12/1/2012,9,imports,872.852553
12/1/2012,overall,imports,49022.70768
1/1/2013,0,imports,3024.862855
1/1/2013,1,imports,302.998617
1/1/2013,2,imports,2208.120186
1/1/2013,3,imports,11338.78085
1/1/2013,4,imports,574.935523
1/1/2013,5,imports,4664.072939
1/1/2013,6,imports,6401.068973
1/1/2013,7,imports,21331.50607
1/1/2013,8,imports,2877.518597
1/1/2013,9,imports,1000.727958
1/1/2013,overall,imports,53724.59256
2/1/2013,0,imports,2521.610855
2/1/2013,1,imports,236.247035
2/1/2013,2,imports,1585.685659
2/1/2013,3,imports,6523.770306
2/1/2013,4,imports,511.789863
2/1/2013,5,imports,3850.392604
2/1/2013,6,imports,6750.572708
2/1/2013,7,imports,19122.63814
2/1/2013,8,imports,2424.169508
2/1/2013,9,imports,727.927689
2/1/2013,overall,imports,44254.80437
3/1/2013,0,imports,3238.917582
3/1/2013,1,imports,286.660592
3/1/2013,2,imports,1793.267162
3/1/2013,3,imports,8275.339146
3/1/2013,4,imports,361.495916
3/1/2013,5,imports,4834.812106
3/1/2013,6,imports,8846.556673
3/1/2013,7,imports,23634.26267
3/1/2013,8,imports,2913.446634
3/1/2013,9,imports,926.753886
3/1/2013,overall,imports,55111.51236
4/1/2013,0,imports,3055.51013
4/1/2013,1,imports,315.164375
4/1/2013,2,imports,1998.920609
4/1/2013,3,imports,8498.147976
4/1/2013,4,imports,376.758659
4/1/2013,5,imports,5053.14582
4/1/2013,6,imports,8765.275093
4/1/2013,7,imports,22068.90474
4/1/2013,8,imports,3049.13175
4/1/2013,9,imports,1590.296381
4/1/2013,overall,imports,54771.25554
5/1/2013,0,imports,3408.218954
5/1/2013,1,imports,370.611777
5/1/2013,2,imports,2038.158
5/1/2013,3,imports,7046.844193
5/1/2013,4,imports,403.53931
5/1/2013,5,imports,4976.917565
5/1/2013,6,imports,7459.31883
5/1/2013,7,imports,22361.94865
5/1/2013,8,imports,2934.903092
5/1/2013,9,imports,1922.029669
5/1/2013,overall,imports,52922.49004
6/1/2013,0,imports,2768.494653
6/1/2013,1,imports,326.805667
6/1/2013,2,imports,2160.833449
6/1/2013,3,imports,8319.418971
6/1/2013,4,imports,273.303599
6/1/2013,5,imports,4744.774922
6/1/2013,6,imports,6937.207143
6/1/2013,7,imports,22373.31198
6/1/2013,8,imports,3061.054238
6/1/2013,9,imports,1458.013687
6/1/2013,overall,imports,52423.21831
7/1/2013,0,imports,3474.78684
7/1/2013,1,imports,371.437165
7/1/2013,2,imports,2343.570109
7/1/2013,3,imports,8351.662435
7/1/2013,4,imports,443.818453
7/1/2013,5,imports,5552.681224
7/1/2013,6,imports,7341.462461
7/1/2013,7,imports,24813.3073
7/1/2013,8,imports,3420.561348
7/1/2013,9,imports,1750.684917
7/1/2013,overall,imports,57863.97225
8/1/2013,0,imports,3288.452427
8/1/2013,1,imports,314.144869
8/1/2013,2,imports,1819.919207
8/1/2013,3,imports,10944.7882
8/1/2013,4,imports,201.308101
8/1/2013,5,imports,5183.312919
8/1/2013,6,imports,6445.729319
8/1/2013,7,imports,23743.50245
8/1/2013,8,imports,2915.575432
8/1/2013,9,imports,932.038724
8/1/2013,overall,imports,55788.77165
9/1/2013,0,imports,3472.837175
9/1/2013,1,imports,399.6565
9/1/2013,2,imports,1768.79481
9/1/2013,3,imports,8162.464592
9/1/2013,4,imports,186.045519
9/1/2013,5,imports,5147.537482
9/1/2013,6,imports,6653.247217
9/1/2013,7,imports,24445.36236
9/1/2013,8,imports,3121.220997
9/1/2013,9,imports,1242.086644
9/1/2013,overall,imports,54599.25329
10/1/2013,0,imports,3548.012463
10/1/2013,1,imports,390.700869
10/1/2013,2,imports,1828.49638
10/1/2013,3,imports,11347.32903
10/1/2013,4,imports,259.807463
10/1/2013,5,imports,5462.24482
10/1/2013,6,imports,6760.541332
10/1/2013,7,imports,24439.17497
10/1/2013,8,imports,3482.96632
10/1/2013,9,imports,1042.409381
10/1/2013,overall,imports,58561.68303
11/1/2013,0,imports,3445.566368
11/1/2013,1,imports,355.696789
11/1/2013,2,imports,2161.420402
11/1/2013,3,imports,7247.640073
11/1/2013,4,imports,223.647508
11/1/2013,5,imports,5040.956911
11/1/2013,6,imports,6532.78235
11/1/2013,7,imports,23181.12813
11/1/2013,8,imports,3379.7674
11/1/2013,9,imports,954.944348
11/1/2013,overall,imports,52523.55028
12/1/2013,0,imports,3610.089732
12/1/2013,1,imports,399.164789
12/1/2013,2,imports,2181.058482
12/1/2013,3,imports,8966.177407
12/1/2013,4,imports,300.695071
12/1/2013,5,imports,4904.721465
12/1/2013,6,imports,6480.083492
12/1/2013,7,imports,24762.92902
12/1/2013,8,imports,3505.552919
12/1/2013,9,imports,1039.297255
12/1/2013,overall,imports,56149.76963
1/1/2014,0,imports,3861.978956
1/1/2014,1,imports,335.604455
1/1/2014,2,imports,2106.699906
1/1/2014,3,imports,11741.84454
1/1/2014,4,imports,310.710183
1/1/2014,5,imports,5103.644989
1/1/2014,6,imports,6625.772055
1/1/2014,7,imports,23129.63607
1/1/2014,8,imports,3211.391081
1/1/2014,9,imports,1182.230684
1/1/2014,overall,imports,57609.51292
2/1/2014,0,imports,3085.466347
2/1/2014,1,imports,308.898066
2/1/2014,2,imports,1496.978751
2/1/2014,3,imports,9086.068169
2/1/2014,4,imports,209.041428
2/1/2014,5,imports,4870.597268
2/1/2014,6,imports,5666.160524
2/1/2014,7,imports,20012.99845
2/1/2014,8,imports,2835.908909
2/1/2014,9,imports,905.853205
2/1/2014,overall,imports,48477.97112
3/1/2014,0,imports,3359.734415
3/1/2014,1,imports,323.366763
3/1/2014,2,imports,2020.801824
3/1/2014,3,imports,9197.259865
3/1/2014,4,imports,241.292877
3/1/2014,5,imports,5496.105583
3/1/2014,6,imports,6750.618697
3/1/2014,7,imports,23315.62332
3/1/2014,8,imports,3490.295284
3/1/2014,9,imports,1233.30877
3/1/2014,overall,imports,55428.4074
4/1/2014,0,imports,3245.695902
4/1/2014,1,imports,417.205344
4/1/2014,2,imports,1962.928227
4/1/2014,3,imports,9694.705739
4/1/2014,4,imports,466.906242
4/1/2014,5,imports,6047.320545
4/1/2014,6,imports,7308.02064
4/1/2014,7,imports,23433.47487
4/1/2014,8,imports,3683.70326
4/1/2014,9,imports,1228.380258
4/1/2014,overall,imports,57488.34103
5/1/2014,0,imports,3812.96116
5/1/2014,1,imports,366.439239
5/1/2014,2,imports,1894.053222
5/1/2014,3,imports,10324.65667
5/1/2014,4,imports,457.648603
5/1/2014,5,imports,5875.399169
5/1/2014,6,imports,7375.840423
5/1/2014,7,imports,24022.71216
5/1/2014,8,imports,3582.751317
5/1/2014,9,imports,1450.344594
5/1/2014,overall,imports,59162.80656
6/1/2014,0,imports,3620.084671
6/1/2014,1,imports,299.348754
6/1/2014,2,imports,1768.863801
6/1/2014,3,imports,10301.3807
6/1/2014,4,imports,424.545124
6/1/2014,5,imports,5525.966483
6/1/2014,6,imports,6863.9691
6/1/2014,7,imports,23701.40698
6/1/2014,8,imports,3451.340566
6/1/2014,9,imports,1163.446957
6/1/2014,overall,imports,57120.35314
7/1/2014,0,imports,3370.290533
7/1/2014,1,imports,329.418578
7/1/2014,2,imports,1993.645848
7/1/2014,3,imports,10616.95812
7/1/2014,4,imports,339.945235
7/1/2014,5,imports,5624.084914
7/1/2014,6,imports,7653.601782
7/1/2014,7,imports,22989.98945
7/1/2014,8,imports,3518.436017
7/1/2014,9,imports,1040.15635
7/1/2014,overall,imports,57476.52682
8/1/2014,0,imports,3877.515677
8/1/2014,1,imports,337.911692
8/1/2014,2,imports,1829.826698
8/1/2014,3,imports,9343.946217
8/1/2014,4,imports,289.703894
8/1/2014,5,imports,5675.597877
8/1/2014,6,imports,7840.833779
8/1/2014,7,imports,26091.61774
8/1/2014,8,imports,3427.450034
8/1/2014,9,imports,1305.347309
8/1/2014,overall,imports,60019.75092
9/1/2014,0,imports,3322.208566
9/1/2014,1,imports,345.171301
9/1/2014,2,imports,1811.696473
9/1/2014,3,imports,8017.182093
9/1/2014,4,imports,282.867713
9/1/2014,5,imports,5417.956679
9/1/2014,6,imports,8022.541961
9/1/2014,7,imports,23365.23505
9/1/2014,8,imports,3369.953109
9/1/2014,9,imports,1238.711371
9/1/2014,overall,imports,55193.52431
10/1/2014,0,imports,3885.595069
10/1/2014,1,imports,290.882455
10/1/2014,2,imports,1917.954255
10/1/2014,3,imports,11241.69466
10/1/2014,4,imports,516.465314
10/1/2014,5,imports,5599.51306
10/1/2014,6,imports,7801.954808
10/1/2014,7,imports,27706.40926
10/1/2014,8,imports,3625.355872
10/1/2014,9,imports,1317.834055
10/1/2014,overall,imports,63903.65881
11/1/2014,0,imports,3342.400973
11/1/2014,1,imports,337.841596
11/1/2014,2,imports,1448.381575
11/1/2014,3,imports,6945.013292
11/1/2014,4,imports,390.948829
11/1/2014,5,imports,5384.235381
11/1/2014,6,imports,7323.639698
11/1/2014,7,imports,22826.96157
11/1/2014,8,imports,3516.443696
11/1/2014,9,imports,1083.237527
11/1/2014,overall,imports,52599.10414
12/1/2014,0,imports,3858.698029
12/1/2014,1,imports,357.237229
12/1/2014,2,imports,1739.75071
12/1/2014,3,imports,8365.756823
12/1/2014,4,imports,591.055381
12/1/2014,5,imports,5372.099974
12/1/2014,6,imports,8185.914695
12/1/2014,7,imports,24951.51321
12/1/2014,8,imports,4061.00148
12/1/2014,9,imports,974.162624
12/1/2014,overall,imports,58457.19015
1/1/2015,0,imports,3775.777748
1/1/2015,1,imports,355.399766
1/1/2015,2,imports,1952.102777
1/1/2015,3,imports,5503.082027
1/1/2015,4,imports,583.030967
1/1/2015,5,imports,5329.661564
1/1/2015,6,imports,8609.461055
1/1/2015,7,imports,24072.46639
1/1/2015,8,imports,3595.473247
1/1/2015,9,imports,864.829603
1/1/2015,overall,imports,54641.28514
2/1/2015,0,imports,3255.047678
2/1/2015,1,imports,385.036581
2/1/2015,2,imports,1554.076967
2/1/2015,3,imports,7420.150708
2/1/2015,4,imports,511.774767
2/1/2015,5,imports,4937.575058
2/1/2015,6,imports,6202.944948
2/1/2015,7,imports,20519.36939
2/1/2015,8,imports,2877.526241
2/1/2015,9,imports,980.469545
2/1/2015,overall,imports,48643.97188
3/1/2015,0,imports,3562.183291
3/1/2015,1,imports,361.692681
3/1/2015,2,imports,2081.300606
3/1/2015,3,imports,7717.05746
3/1/2015,4,imports,785.017024
3/1/2015,5,imports,6177.612115
3/1/2015,6,imports,7564.578673
3/1/2015,7,imports,25195.13301
3/1/2015,8,imports,3686.28688
3/1/2015,9,imports,1476.226198
3/1/2015,overall,imports,58607.08794
4/1/2015,0,imports,3570.287439
4/1/2015,1,imports,374.389259
4/1/2015,2,imports,1573.065892
4/1/2015,3,imports,5948.597572
4/1/2015,4,imports,399.428976
4/1/2015,5,imports,5548.2089
4/1/2015,6,imports,7672.763473
4/1/2015,7,imports,23505.26375
4/1/2015,8,imports,3901.31527
4/1/2015,9,imports,1214.399851
4/1/2015,overall,imports,53707.72038
5/1/2015,0,imports,3586.721496
5/1/2015,1,imports,311.63559
5/1/2015,2,imports,1605.502313
5/1/2015,3,imports,7001.78446
5/1/2015,4,imports,527.465373
5/1/2015,5,imports,5741.547254
5/1/2015,6,imports,6984.495292
5/1/2015,7,imports,23871.5599
5/1/2015,8,imports,4316.426243
5/1/2015,9,imports,1129.75664
5/1/2015,overall,imports,55076.89456
6/1/2015,0,imports,3671.422585
6/1/2015,1,imports,329.94975
6/1/2015,2,imports,1870.921921
6/1/2015,3,imports,6507.178423
6/1/2015,4,imports,604.765253
6/1/2015,5,imports,6215.224669
6/1/2015,6,imports,7692.556694
6/1/2015,7,imports,23798.75957
6/1/2015,8,imports,4556.013806
6/1/2015,9,imports,1252.162909
6/1/2015,overall,imports,56498.95558
7/1/2015,0,imports,3563.16526
7/1/2015,1,imports,378.932333
7/1/2015,2,imports,1880.3826
7/1/2015,3,imports,10124.61164
7/1/2015,4,imports,620.993908
7/1/2015,5,imports,5890.077502
7/1/2015,6,imports,7776.653179
7/1/2015,7,imports,25225.3242
7/1/2015,8,imports,4167.238034
7/1/2015,9,imports,1202.968652
7/1/2015,overall,imports,60830.34731
8/1/2015,0,imports,3660.877845
8/1/2015,1,imports,353.298139
8/1/2015,2,imports,1833.804411
8/1/2015,3,imports,7332.560837
8/1/2015,4,imports,471.687868
8/1/2015,5,imports,5662.256545
8/1/2015,6,imports,7328.035262
8/1/2015,7,imports,24332.91277
8/1/2015,8,imports,3965.104826
8/1/2015,9,imports,1392.143373
8/1/2015,overall,imports,56332.68187
9/1/2015,0,imports,4048.832938
9/1/2015,1,imports,379.81948
9/1/2015,2,imports,2096.047376
9/1/2015,3,imports,6880.116581
9/1/2015,4,imports,398.751942
9/1/2015,5,imports,6030.27348
9/1/2015,6,imports,7729.282866
9/1/2015,7,imports,27130.61
9/1/2015,8,imports,4611.456737
9/1/2015,9,imports,1198.184791
9/1/2015,overall,imports,60503.37619
10/1/2015,0,imports,4374.691473
10/1/2015,1,imports,472.512536
10/1/2015,2,imports,2086.32675
10/1/2015,3,imports,8034.005776
10/1/2015,4,imports,742.211598
10/1/2015,5,imports,6068.098378
10/1/2015,6,imports,7906.454846
10/1/2015,7,imports,28092.06329
10/1/2015,8,imports,4768.670977
10/1/2015,9,imports,1090.750413
10/1/2015,overall,imports,63635.78604
11/1/2015,0,imports,3798.52207
11/1/2015,1,imports,451.43105
11/1/2015,2,imports,1758.464014
11/1/2015,3,imports,6359.982335
11/1/2015,4,imports,600.685688
11/1/2015,5,imports,5866.367561
11/1/2015,6,imports,6927.888033
11/1/2015,7,imports,25567.65938
11/1/2015,8,imports,4745.486194
11/1/2015,9,imports,1308.451126
11/1/2015,overall,imports,57384.93745
12/1/2015,0,imports,4475.945042
12/1/2015,1,imports,393.565143
12/1/2015,2,imports,2195.639286
12/1/2015,3,imports,6318.989465
12/1/2015,4,imports,725.10181
12/1/2015,5,imports,6269.122952
12/1/2015,6,imports,7234.213055
12/1/2015,7,imports,25756.26127
12/1/2015,8,imports,5256.302674
12/1/2015,9,imports,1290.252459
12/1/2015,overall,imports,59915.39316
1/1/2016,0,imports,4163.593028
1/1/2016,1,imports,355.824054
1/1/2016,2,imports,2261.737932
1/1/2016,3,imports,5126.697535
1/1/2016,4,imports,360.02349
1/1/2016,5,imports,5864.862336
1/1/2016,6,imports,7309.680287
1/1/2016,7,imports,25197.14542
1/1/2016,8,imports,4511.453702
1/1/2016,9,imports,1304.186031
1/1/2016,overall,imports,56455.20381
2/1/2016,0,imports,3537.151419
2/1/2016,1,imports,350.364117
2/1/2016,2,imports,1520.726406
2/1/2016,3,imports,4814.876028
2/1/2016,4,imports,491.473035
2/1/2016,5,imports,5318.676627
2/1/2016,6,imports,6029.133302
2/1/2016,7,imports,22843.30103
2/1/2016,8,imports,3662.628472
2/1/2016,9,imports,797.613663
2/1/2016,overall,imports,49365.9441
3/1/2016,0,imports,4143.094034
3/1/2016,1,imports,425.925199
3/1/2016,2,imports,2072.995562
3/1/2016,3,imports,4914.321925
3/1/2016,4,imports,537.380779
3/1/2016,5,imports,6306.570684
3/1/2016,6,imports,6637.408035
3/1/2016,7,imports,25208.01968
3/1/2016,8,imports,4321.211689
3/1/2016,9,imports,824.060197
3/1/2016,overall,imports,55390.98778
4/1/2016,0,imports,3558.230699
4/1/2016,1,imports,444.5678
4/1/2016,2,imports,1782.98414
4/1/2016,3,imports,4722.646615
4/1/2016,4,imports,481.757717
4/1/2016,5,imports,6174.944035
4/1/2016,6,imports,6755.148715
4/1/2016,7,imports,23144.45262
4/1/2016,8,imports,4384.543022
4/1/2016,9,imports,836.354402
4/1/2016,overall,imports,52285.62977
5/1/2016,0,imports,3564.708145
5/1/2016,1,imports,380.303738
5/1/2016,2,imports,1670.765609
5/1/2016,3,imports,5360.124587
5/1/2016,4,imports,438.691909
5/1/2016,5,imports,6345.910216
5/1/2016,6,imports,7090.335275
5/1/2016,7,imports,26154.76255
5/1/2016,8,imports,4740.45566
5/1/2016,9,imports,1026.558069
5/1/2016,overall,imports,56772.61576
6/1/2016,0,imports,3747.489443
6/1/2016,1,imports,362.069634
6/1/2016,2,imports,2127.912683
6/1/2016,3,imports,7160.98647
6/1/2016,4,imports,465.824465
6/1/2016,5,imports,6514.417339
6/1/2016,6,imports,7849.585497
6/1/2016,7,imports,26789.77029
6/1/2016,8,imports,4941.634474
6/1/2016,9,imports,966.807074
6/1/2016,overall,imports,60926.49737
7/1/2016,0,imports,3444.093288
7/1/2016,1,imports,341.357241
7/1/2016,2,imports,1745.658812
7/1/2016,3,imports,5872.505662
7/1/2016,4,imports,347.403589
7/1/2016,5,imports,5694.331326
7/1/2016,6,imports,6955.610986
7/1/2016,7,imports,28817.7647
7/1/2016,8,imports,4042.001177
7/1/2016,9,imports,706.877219
7/1/2016,overall,imports,57967.604
8/1/2016,0,imports,4056.947069
8/1/2016,1,imports,324.961861
8/1/2016,2,imports,2256.49392
8/1/2016,3,imports,5434.766556
8/1/2016,4,imports,298.163765
8/1/2016,5,imports,6413.195896
8/1/2016,6,imports,7935.8731
8/1/2016,7,imports,26570.38343
8/1/2016,8,imports,4595.823956
8/1/2016,9,imports,1158.090348
8/1/2016,overall,imports,59044.6999
9/1/2016,0,imports,4022.059267
9/1/2016,1,imports,381.768342
9/1/2016,2,imports,1965.571648
9/1/2016,3,imports,7148.428113
9/1/2016,4,imports,490.654061
9/1/2016,5,imports,6240.484108
9/1/2016,6,imports,7766.031373
9/1/2016,7,imports,26863.34724
9/1/2016,8,imports,4587.740629
9/1/2016,9,imports,1002.718406
9/1/2016,overall,imports,60468.80319
10/1/2016,0,imports,3875.609068
10/1/2016,1,imports,351.37173
10/1/2016,2,imports,1998.404185
10/1/2016,3,imports,6719.123667
10/1/2016,4,imports,475.340278
10/1/2016,5,imports,5752.381283
10/1/2016,6,imports,7259.803791
10/1/2016,7,imports,27139.49418
10/1/2016,8,imports,4609.441445
10/1/2016,9,imports,1271.077545
10/1/2016,overall,imports,59452.04717
11/1/2016,0,imports,4315.024505
11/1/2016,1,imports,395.788214
11/1/2016,2,imports,2646.412873
11/1/2016,3,imports,7519.651618
11/1/2016,4,imports,484.751607
11/1/2016,5,imports,6302.232102
11/1/2016,6,imports,7833.64447
11/1/2016,7,imports,28132.07422
11/1/2016,8,imports,5029.599497
11/1/2016,9,imports,1198.372053
11/1/2016,overall,imports,63857.55115
12/1/2016,0,imports,4337.812406
12/1/2016,1,imports,419.831034
12/1/2016,2,imports,2832.20168
12/1/2016,3,imports,7389.724376
12/1/2016,4,imports,597.535403
12/1/2016,5,imports,6642.847692
12/1/2016,6,imports,8499.411059
12/1/2016,7,imports,29487.19029
12/1/2016,8,imports,5132.28801
12/1/2016,9,imports,1492.241672
12/1/2016,overall,imports,66831.08362
1/1/2017,0,imports,4300.048596
1/1/2017,1,imports,284.16318
1/1/2017,2,imports,2826.151041
1/1/2017,3,imports,7908.320634
1/1/2017,4,imports,768.045209
1/1/2017,5,imports,6454.84852
1/1/2017,6,imports,7616.513745
1/1/2017,7,imports,29183.74406
1/1/2017,8,imports,5001.577949
1/1/2017,9,imports,1096.142284
1/1/2017,overall,imports,65439.55522
2/1/2017,0,imports,4044.910324
2/1/2017,1,imports,304.244781
2/1/2017,2,imports,2918.849677
2/1/2017,3,imports,10852.31747
2/1/2017,4,imports,705.990959
2/1/2017,5,imports,6428.561698
2/1/2017,6,imports,7175.566128
2/1/2017,7,imports,25304.86357
2/1/2017,8,imports,4118.514066
2/1/2017,9,imports,1204.70257
2/1/2017,overall,imports,63058.52124
3/1/2017,0,imports,4750.126246
3/1/2017,1,imports,298.901226
3/1/2017,2,imports,3249.313644
3/1/2017,3,imports,9127.522995
3/1/2017,4,imports,693.496717
3/1/2017,5,imports,7918.384779
3/1/2017,6,imports,8706.21449
3/1/2017,7,imports,35875.83065
3/1/2017,8,imports,5199.407441
3/1/2017,9,imports,1421.098293
3/1/2017,overall,imports,77240.29649
4/1/2017,0,imports,4080.441338
4/1/2017,1,imports,268.974542
4/1/2017,2,imports,2511.947375
4/1/2017,3,imports,8255.185739
4/1/2017,4,imports,592.758179
4/1/2017,5,imports,7071.692972
4/1/2017,6,imports,7809.579993
4/1/2017,7,imports,28531.48467
4/1/2017,8,imports,4693.292577
4/1/2017,9,imports,1395.377506
4/1/2017,overall,imports,65210.73489
5/1/2017,0,imports,4804.25463
5/1/2017,1,imports,280.790226
5/1/2017,2,imports,2644.549193
5/1/2017,3,imports,9928.357156
5/1/2017,4,imports,555.758686
5/1/2017,5,imports,7930.964374
5/1/2017,6,imports,8701.406548
5/1/2017,7,imports,30976.34197
5/1/2017,8,imports,5454.387331
5/1/2017,9,imports,1696.61445
5/1/2017,overall,imports,72973.42456
6/1/2017,0,imports,4009.886913
6/1/2017,1,imports,213.487314
6/1/2017,2,imports,2490.615549
6/1/2017,3,imports,6658.286588
6/1/2017,4,imports,450.65428
6/1/2017,5,imports,6540.684491
6/1/2017,6,imports,7914.481074
6/1/2017,7,imports,28248.81184
6/1/2017,8,imports,4735.613317
6/1/2017,9,imports,1364.873167
6/1/2017,overall,imports,62627.39454
7/1/2017,0,imports,4051.405563
7/1/2017,1,imports,310.594542
7/1/2017,2,imports,2866.327916
7/1/2017,3,imports,9553.551746
7/1/2017,4,imports,491.918287
7/1/2017,5,imports,7146.680132
7/1/2017,6,imports,8406.933614
7/1/2017,7,imports,31021.00404
7/1/2017,8,imports,5057.763277
7/1/2017,9,imports,1683.398288
7/1/2017,overall,imports,70589.5774
8/1/2017,0,imports,4487.166439
8/1/2017,1,imports,318.129593
8/1/2017,2,imports,2647.710025
8/1/2017,3,imports,8578.871384
8/1/2017,4,imports,551.404303
8/1/2017,5,imports,7585.583865
8/1/2017,6,imports,8240.173242
8/1/2017,7,imports,33086.65079
8/1/2017,8,imports,5090.380531
8/1/2017,9,imports,1526.932818
8/1/2017,overall,imports,72113.00299
9/1/2017,0,imports,3850.459543
9/1/2017,1,imports,335.979812
9/1/2017,2,imports,2678.857132
9/1/2017,3,imports,8296.92245
9/1/2017,4,imports,495.498155
9/1/2017,5,imports,7116.830597
9/1/2017,6,imports,8502.452098
9/1/2017,7,imports,32105.14151
9/1/2017,8,imports,4935.661539
9/1/2017,9,imports,1332.591698
9/1/2017,overall,imports,69650.39454
10/1/2017,0,imports,4524.254531
10/1/2017,1,imports,333.495148
10/1/2017,2,imports,2928.73105
10/1/2017,3,imports,9723.918383
10/1/2017,4,imports,397.457613
10/1/2017,5,imports,7274.413102
10/1/2017,6,imports,8162.65389
10/1/2017,7,imports,31915.6453
10/1/2017,8,imports,5201.296722
10/1/2017,9,imports,1389.26829
10/1/2017,overall,imports,71851.13402
11/1/2017,0,imports,4440.072901
11/1/2017,1,imports,358.931432
11/1/2017,2,imports,2762.233233
11/1/2017,3,imports,9367.731696
11/1/2017,4,imports,573.626841
11/1/2017,5,imports,7554.642879
11/1/2017,6,imports,8796.660913
11/1/2017,7,imports,32832.10902
11/1/2017,8,imports,5420.143887
11/1/2017,9,imports,1445.73561
11/1/2017,overall,imports,73551.88841
12/1/2017,0,imports,3945.192926
12/1/2017,1,imports,378.090405
12/1/2017,2,imports,3162.03742
12/1/2017,3,imports,8556.622729
