date,section,exports,imports
2015-05-01,7,25049.000992,23871.559899
2015-05-01,8,6406.5929,4316.426243
2015-05-01,9,326.05267,1129.75664
2015-05-01,overall,60419.471581,55076.89456
2015-06-01,0,2183.226352,3671.422585
2015-06-01,1,349.763108,329.94975
2015-06-01,2,1540.041976,1870.921921
2015-06-01,3,9510.474837,6507.178423
2015-06-01,4,4800.445861,604.765253
2015-06-01,5,5060.824642,6215.224669
2015-06-01,6,6490.685203,7692.556694
2015-06-01,7,27203.080837,23798.759568
2015-06-01,8,6825.645727,4556.013806
2015-06-01,9,345.704358,1252.162909
2015-06-01,overall,64309.892901,56498.955578
2015-07-01,0,2190.727836,3563.16526
2015-07-01,1,369.653188,378.932333
2015-07-01,2,2023.817933,1880.3826
2015-07-01,3,9480.580057,10124.611644
2015-07-01,4,4378.630918,620.993908
2015-07-01,5,5285.878878,5890.077502
2015-07-01,6,5499.804895,7776.653179
2015-07-01,7,26882.164629,25225.324199
2015-07-01,8,6832.453283,4167.238034
2015-07-01,9,375.374037,1202.968652
2015-07-01,overall,63319.085653999995,60830.347311
2015-08-01,0,2346.906755,3660.877845
2015-08-01,1,421.32919,353.298139
2015-08-01,2,1857.193996,1833.804411
2015-08-01,3,9499.443739,7332.560837
2015-08-01,4,4257.937162,471.687868
2015-08-01,5,5030.541296,5662.256545
2015-08-01,6,6331.048163,7328.035262
2015-08-01,7,29155.392759,24332.912766
2015-08-01,8,7355.169642,3965.104826
2015-08-01,9,317.6502,1392.143373
2015-08-01,overall,66572.612902,56332.681872
2015-09-01,0,2529.564212,4048.832938
2015-09-01,1,364.186336,379.81948
2015-09-01,2,1942.641407,2096.047376
2015-09-01,3,10488.025393,6880.116581
2015-09-01,4,4616.513057,398.751942
2015-09-01,5,5358.196754,6030.27348
2015-09-01,6,6788.982682,7729.282866
2015-09-01,7,30378.581439,27130.610001
2015-09-01,8,7323.0589,4611.456737
2015-09-01,9,362.537778,1198.184791
2015-09-01,overall,70152.287958,60503.376192
2015-10-01,0,2693.041547,4374.691473
2015-10-01,1,465.700101,472.512536
2015-10-01,2,2250.253339,2086.32675
2015-10-01,3,12394.305267,8034.005776
2015-10-01,4,4645.600255,742.211598
2015-10-01,5,5810.779317,6068.098378
2015-10-01,6,7813.917529,7906.454846
2015-10-01,7,31082.320381,28092.063288
2015-10-01,8,8220.405084,4768.670977
2015-10-01,9,365.086796,1090.750413
2015-10-01,overall,75741.409616,63635.786035000005
2015-11-01,0,2396.613357,3798.52207
2015-11-01,1,437.989506,451.43105
2015-11-01,2,2007.014306,1758.464014
2015-11-01,3,12663.800317,6359.982335
2015-11-01,4,4014.633203,600.685688
2015-11-01,5,4994.122825,5866.367561
2015-11-01,6,6519.566359,6927.888033
2015-11-01,7,26953.953922,25567.659379
2015-11-01,8,7254.171508,4745.486194
2015-11-01,9,321.583834,1308.451126
2015-11-01,overall,67563.449137,57384.93745
2015-12-01,0,2645.829834,4475.945042
2015-12-01,1,415.655328,393.565143
2015-12-01,2,1962.488494,2195.639286
2015-12-01,3,9553.016792,6318.989465
2015-12-01,4,3866.885093,725.10181
2015-12-01,5,5330.564909,6269.122952
2015-12-01,6,6548.793277,7234.213055
2015-12-01,7,29410.861333,25756.26127
2015-12-01,8,8233.98202,5256.302674
2015-12-01,9,306.019306,1290.252459
2015-12-01,overall,68274.096386,59915.393156
2016-01-01,0,2428.684025,4163.593028
2016-01-01,1,428.547008,355.824054
2016-01-01,2,1862.30375,2261.737932
2016-01-01,3,8282.050937,5126.697535
2016-01-01,4,3614.97345,360.02349
2016-01-01,5,4856.385079,5864.862336
2016-01-01,6,5529.085222,7309.680287
2016-01-01,7,26701.773951,25197.145419
2016-01-01,8,7821.516341,4511.453702
2016-01-01,9,325.494598,1304.186031
2016-01-01,overall,61850.814361,56455.203814
2016-02-01,0,2117.385997,3537.151419
2016-02-01,1,343.546067,350.364117
2016-02-01,2,1712.353212,1520.726406
2016-02-01,3,8257.673948,4814.876028
2016-02-01,4,3098.832655,491.473035
2016-02-01,5,4703.367624,5318.676627
2016-02-01,6,5590.717358,6029.133302
2016-02-01,7,24077.697751,22843.301028
2016-02-01,8,6493.149661,3662.628472
2016-02-01,9,321.932156,797.613663
2016-02-01,overall,56716.656428999995,49365.944097
2016-03-01,0,2501.151056,4143.094034
2016-03-01,1,446.532323,425.925199
2016-03-01,2,1939.150572,2072.995562
2016-03-01,3,9155.887492,4914.321925
2016-03-01,4,3816.738332,537.380779
2016-03-01,5,5580.29403,6306.570684
2016-03-01,6,6506.081531,6637.408035
2016-03-01,7,28816.595914,25208.019675
2016-03-01,8,7482.288818,4321.211689
2016-03-01,9,310.269203,824.060197
2016-03-01,overall,66554.989271,55390.987779
2016-04-01,0,2362.982892,3558.230699
2016-04-01,1,432.452248,444.5678
2016-04-01,2,1614.720328,1782.98414
2016-04-01,3,8997.875822,4722.646615
2016-04-01,4,3656.763898,481.757717
2016-04-01,5,5102.911154,6174.944035
2016-04-01,6,5761.683123,6755.148715
2016-04-01,7,26030.19521,23144.452623
2016-04-01,8,7076.342611,4384.543022
2016-04-01,9,283.266968,836.354402
2016-04-01,overall,61319.194254,52285.629768000006
2016-05-01,0,2409.603205,3564.708145
2016-05-01,1,378.272514,380.303738
2016-05-01,2,1634.554029,1670.765609
2016-05-01,3,7595.050539,5360.124587
2016-05-01,4,3941.4604,438.691909
2016-05-01,5,5201.592386,6345.910216
2016-05-01,6,5559.054862,7090.335275
2016-05-01,7,26114.095483,26154.762547
2016-05-01,8,6814.963504,4740.45566
2016-05-01,9,341.792474,1026.558069
2016-05-01,overall,59990.439396,56772.615755
2016-06-01,0,2573.547533,3747.489443
2016-06-01,1,410.877937,362.069634
2016-06-01,2,1891.001329,2127.912683
2016-06-01,3,9273.467563,7160.98647
2016-06-01,4,3873.48336,465.824465
2016-06-01,5,5436.509111,6514.417339
2016-06-01,6,6336.007701,7849.585497
2016-06-01,7,28666.036544,26789.770288
2016-06-01,8,7525.586534,4941.634474
2016-06-01,9,521.760786,966.807074
2016-06-01,overall,66508.278398,60926.497367
2016-07-01,0,2217.211001,3444.093288
2016-07-01,1,337.507283,341.357241
2016-07-01,2,1621.796881,1745.658812
2016-07-01,3,8704.323154,5872.505662
2016-07-01,4,4111.051406,347.403589
2016-07-01,5,5288.937568,5694.331326
2016-07-01,6,4931.026701,6955.610986
2016-07-01,7,25480.260763,28817.764702
2016-07-01,8,6959.428718,4042.001177
2016-07-01,9,415.759937,706.877219
2016-07-01,overall,60067.303412,57967.604002
2016-08-01,0,2533.010728,4056.947069
2016-08-01,1,378.85218,324.961861
2016-08-01,2,2058.679626,2256.49392
2016-08-01,3,7970.745267,5434.766556
2016-08-01,4,5141.773543,298.163765
2016-08-01,5,5615.082718,6413.195896
2016-08-01,6,5843.880049,7935.8731
2016-08-01,7,30228.171729,26570.383431
2016-08-01,8,7410.627582,4595.823956
2016-08-01,9,486.783286,1158.090348
2016-08-01,overall,67667.606708,59044.699902
2016-09-01,0,2572.322572,4022.059267
2016-09-01,1,411.412113,381.768342
2016-09-01,2,1614.761146,1965.571648
2016-09-01,3,9653.49267,7148.428113
2016-09-01,4,4771.122498,490.654061
2016-09-01,5,5558.446634,6240.484108
2016-09-01,6,5644.718423,7766.031373
2016-09-01,7,30120.433398,26863.347242
2016-09-01,8,7400.746883,4587.740629
2016-09-01,9,434.681742,1002.718406
2016-09-01,overall,68182.138079,60468.803189
2016-10-01,0,2693.604881,3875.609068
2016-10-01,1,433.654286,351.37173
2016-10-01,2,1912.305044,1998.404185
2016-10-01,3,9683.94625,6719.123667
2016-10-01,4,4815.230554,475.340278
2016-10-01,5,5512.531701,5752.381283
2016-10-01,6,5491.42737,7259.803791
2016-10-01,7,30607.842823,27139.494177
2016-10-01,8,7704.952831,4609.441445
2016-10-01,9,478.736328,1271.077545
2016-10-01,overall,69334.232068,59452.047169
2016-11-01,0,2878.10049,4315.024505
2016-11-01,1,426.417056,395.788214
2016-11-01,2,2412.561839,2646.412873
2016-11-01,3,11182.635909,7519.651618
2016-11-01,4,5137.124358,484.751607
2016-11-01,5,5692.428298,6302.232102
2016-11-01,6,6270.550386,7833.64447
2016-11-01,7,30679.706062,28132.074215
2016-11-01,8,7741.142429,5029.599497
2016-11-01,9,550.365897,1198.372053
2016-11-01,overall,72971.032724,63857.551154
2016-12-01,0,2930.394348,4337.812406
2016-12-01,1,478.373407,419.831034
2016-12-01,2,2239.371378,2832.20168
2016-12-01,3,12406.032317,7389.724376
2016-12-01,4,4658.531676,597.535403
2016-12-01,5,6120.232249,6642.847692
2016-12-01,6,6550.678145,8499.411059
2016-12-01,7,31261.777115,29487.190292
2016-12-01,8,8598.700736,5132.28801
2016-12-01,9,557.381976,1492.241672
2016-12-01,overall,75801.473347,66831.08362399999
2017-01-01,0,2349.394638,4300.048596
2017-01-01,1,344.573883,284.16318
2017-01-01,2,2226.035045,2826.151041
2017-01-01,3,12050.522527,7908.320634
2017-01-01,4,4399.434273,768.045209
2017-01-01,5,5488.893436,6454.84852
2017-01-01,6,5899.827494,7616.513745
2017-01-01,7,29163.534556,29183.744057
2017-01-01,8,7719.745507,5001.577949
2017-01-01,9,667.44323,1096.142284
2017-01-01,overall,70309.404589,65439.555215
2017-02-01,0,2495.675888,4044.910324
2017-02-01,1,376.507745,304.244781
2017-02-01,2,2527.984764,2918.849677
2017-02-01,3,11242.073029,10852.317466
2017-02-01,4,5010.947949,705.990959
2017-02-01,5,6402.826891,6428.561698
2017-02-01,6,6156.28303,7175.566128
2017-02-01,7,29094.555332,25304.86357
2017-02-01,8,8012.51588,4118.514066
2017-02-01,9,659.935714,1204.70257
2017-02-01,overall,71979.306222,63058.521239
2017-03-01,0,2925.490215,4750.126246
2017-03-01,1,450.585698,298.901226
2017-03-01,2,3000.106716,3249.313644
2017-03-01,3,13488.014633,9127.522995
2017-03-01,4,4664.644919,693.496717
2017-03-01,5,6705.797163,7918.384779
2017-03-01,6,7255.985608,8706.21449
2017-03-01,7,34365.993299,35875.830654
2017-03-01,8,9275.49165,5199.407441
2017-03-01,9,758.748202,1421.098293
2017-03-01,overall,82890.858103,77240.296485
2017-04-01,0,2607.078941,4080.441338
2017-04-01,1,363.222445,268.974542
2017-04-01,2,2323.023904,2511.947375
2017-04-01,3,11689.221026,8255.185739
2017-04-01,4,4409.176837,592.758179
2017-04-01,5,5994.576744,7071.692972
2017-04-01,6,7120.526602,7809.579993
2017-04-01,7,30700.072869,28531.484672
2017-04-01,8,8407.665004,4693.292577
2017-04-01,9,628.861467,1395.377506
2017-04-01,overall,74243.425839,65210.734893
2017-05-01,0,2772.86014,4804.25463
2017-05-01,1,372.735569,280.790226
2017-05-01,2,2640.872572,2644.549193
2017-05-01,3,12012.22206,9928.357156
2017-05-01,4,4984.796503,555.758686
2017-05-01,5,6279.49232,7930.964374
2017-05-01,6,6999.289941,8701.406548
2017-05-01,7,33804.337164,30976.341969
2017-05-01,8,8646.163898,5454.387331
2017-05-01,9,703.219896,1696.61445
2017-05-01,overall,79215.99006299999,72973.42456300001
2017-06-01,0,2460.629599,4009.886913
2017-06-01,1,318.15898,213.487314
2017-06-01,2,2021.595892,2490.615549
2017-06-01,3,10583.019706,6658.286588
2017-06-01,4,4433.906847,450.65428
2017-06-01,5,5661.377381,6540.684491
2017-06-01,6,6273.183989,7914.481074
2017-06-01,7,32668.956124,28248.811843
2017-06-01,8,7771.631182,4735.613317
2017-06-01,9,631.117135,1364.873167
2017-06-01,overall,72823.576835,62627.394536
2017-07-01,0,2626.333579,4051.405563
2017-07-01,1,388.68194,310.594542
2017-07-01,2,2220.896207,2866.327916
2017-07-01,3,13245.732727,9553.551746
2017-07-01,4,4692.640477,491.918287
2017-07-01,5,6298.25958,7146.680132
2017-07-01,6,6829.655119,8406.933614
2017-07-01,7,32664.495691,31021.004036
2017-07-01,8,9041.715664,5057.763277
2017-07-01,9,739.417269,1683.398288
2017-07-01,overall,78747.828253,70589.577401
2017-08-01,0,2818.692391,4487.166439
2017-08-01,1,381.01332,318.129593
2017-08-01,2,2390.273892,2647.710025
2017-08-01,3,11467.13147,8578.871384
2017-08-01,4,4765.033368,551.404303
2017-08-01,5,6530.161327,7585.583865
2017-08-01,6,7396.27653,8240.173242
2017-08-01,7,35832.863025,33086.650787
2017-08-01,8,9527.652321,5090.380531
2017-08-01,9,915.750203,1526.932818
2017-08-01,overall,82024.847847,72113.002987
2017-09-01,0,2573.977258,3850.459543
2017-09-01,1,321.145601,335.979812
2017-09-01,2,1995.088948,2678.857132
2017-09-01,3,10980.5171,8296.92245
2017-09-01,4,4684.458134,495.498155
2017-09-01,5,5799.756025,7116.830597
2017-09-01,6,6748.553696,8502.452098
2017-09-01,7,35038.278518,32105.141511
2017-09-01,8,8995.894598,4935.661539
2017-09-01,9,723.787095,1332.591698
2017-09-01,overall,77861.45697300001,69650.394535
2017-10-01,0,2710.597367,4524.254531
2017-10-01,1,351.203671,333.495148
2017-10-01,2,2260.669898,2928.73105
2017-10-01,3,12203.535633,9723.918383
2017-10-01,4,5197.390674,397.457613
2017-10-01,5,6552.838892,7274.413102
2017-10-01,6,7362.589399,8162.65389
2017-10-01,7,35580.762632,31915.645295
2017-10-01,8,9056.207923,5201.296722
2017-10-01,9,586.400803,1389.26829
2017-10-01,overall,81862.196892,71851.134024
2017-11-01,0,2912.756613,4440.072901
2017-11-01,1,405.369352,358.931432
2017-11-01,2,2348.315201,2762.233233
2017-11-01,3,11693.622095,9367.731696
2017-11-01,4,4898.619642,573.626841
2017-11-01,5,6852.91172,7554.642879
2017-11-01,6,7624.404049,8796.660913
2017-11-01,7,36844.070432,32832.109021
2017-11-01,8,9239.55959,5420.143887
2017-11-01,9,666.317916,1445.73561
2017-11-01,overall,83485.94661,73551.888413
2017-12-01,0,2588.338455,3945.192926
2017-12-01,1,348.670429,378.090405
2017-12-01,2,2611.313729,3162.03742
2017-12-01,3,13356.982163,8556.622729
2017-12-01,4,4256.913791,496.225625
2017-12-01,5,6521.523934,7193.969949
2017-12-01,6,7154.740957,8003.864299
2017-12-01,7,33050.701307,33776.386714
2017-12-01,8,8951.320469,4997.537469
2017-12-01,9,641.475944,1606.330364
2017-12-01,overall,79481.981178,72116.2579
2018-01-01,0,2535.435605,4492.156449
2018-01-01,1,292.298634,191.934007
2018-01-01,2,2213.602603,3195.204476
2018-01-01,3,12685.522362,9628.965231
2018-01-01,4,4901.131523,529.093877
2018-01-01,5,6715.076709,7668.639206
2018-01-01,6,7277.882486,8964.745875
2018-01-01,7,36677.536801,32337.411265
2018-01-01,8,9078.575181,4901.372171
2018-01-01,9,875.312193,1291.796192
2018-01-01,overall,83252.374097,73201.318749
2018-02-01,0,2155.83279,3604.423679
2018-02-01,1,241.541196,242.215471
2018-02-01,2,1906.753423,2721.57522
2018-02-01,3,11869.479926,7922.642001
2018-02-01,4,3852.706955,418.74064
2018-02-01,5,6173.288861,6715.597173
2018-02-01,6,6435.397568,7470.944399
2018-02-01,7,28981.975848,26917.551941
2018-02-01,8,8200.021492,4316.477115
2018-02-01,9,735.339968,1086.613672
2018-02-01,overall,70552.33802699999,61416.781311
2018-03-01,0,2721.07288,4046.419045
2018-03-01,1,299.482803,248.858255
2018-03-01,2,2158.869296,2932.534154
2018-03-01,3,12246.48876,8739.670084
2018-03-01,4,4328.271164,470.669505
2018-03-01,5,7190.988528,7658.208724
2018-03-01,6,7883.826258,8411.495754
2018-03-01,7,37599.770481,31298.887159
2018-03-01,8,9459.62825,4403.210009
2018-03-01,9,967.333256,1686.736773
2018-03-01,overall,84855.731676,69896.68946200001
2018-04-01,0,2528.325148,4127.306143
2018-04-01,1,265.952691,246.506184
2018-04-01,2,2395.631693,2877.0999
2018-04-01,3,12253.911399,10718.126796
2018-04-01,4,4394.532515,529.79446
2018-04-01,5,6800.425202,7641.744307
2018-04-01,6,8549.464139,8051.41139
2018-04-01,7,37636.042501,30893.848431
2018-04-01,8,8729.835885,4730.622634
2018-04-01,9,1082.241138,1557.045429
2018-04-01,overall,84636.362311,71373.505674
2018-05-01,0,2622.5091,4172.719735
2018-05-01,1,297.477814,326.73749
2018-05-01,2,2049.258915,2957.314806
2018-05-01,3,14577.266682,12055.919843
2018-05-01,4,3782.398143,434.175038
2018-05-01,5,6963.408431,7900.85047
2018-05-01,6,8268.525946,8463.288912
2018-05-01,7,33770.753376,31424.316554
2018-05-01,8,9111.553595,4764.61767
2018-05-01,9,1418.884664,1539.665006
2018-05-01,overall,82862.036666,74039.605524
2018-06-01,0,2518.420204,4210.616906
2018-06-01,1,258.565116,284.520528
2018-06-01,2,2133.480374,2987.937477
2018-06-01,3,11458.759882,9670.856392
2018-06-01,4,3276.691466,562.820913
2018-06-01,5,6722.701335,7905.336944
2018-06-01,6,7701.460491,9028.427685
2018-06-01,7,34981.517488,31322.306719
2018-06-01,8,9188.647596,5319.650819
2018-06-01,9,604.936459,1453.759649
2018-06-01,overall,78845.180411,72746.234032
2018-07-01,0,2648.120056,4122.567655
2018-07-01,1,308.857485,313.3834
2018-07-01,2,2316.92715,3464.70809
2018-07-01,3,12852.779713,11268.214736
2018-07-01,4,3633.716312,556.762875
2018-07-01,5,7222.005943,8497.736745
2018-07-01,6,7928.266454,9143.150514
2018-07-01,7,39429.213729,33991.808095
2018-07-01,8,9632.023149,5377.255608
2018-07-01,9,502.723452,1613.557713
2018-07-01,overall,86474.633443,78349.145431
2018-08-01,0,2693.500421,4462.932119
2018-08-01,1,284.660514,358.518655
2018-08-01,2,2292.27439,2933.860282
2018-08-01,3,11795.612694,10216.46063
2018-08-01,4,3538.590883,608.935827
2018-08-01,5,7107.607989,8479.406867
2018-08-01,6,7502.701222,9672.972839
2018-08-01,7,36495.729274,36708.295584
2018-08-01,8,9804.357183,5729.951099
2018-08-01,9,467.141061,1364.747113
2018-08-01,overall,81982.17563099999,80536.081015
2018-09-01,0,2655.098485,4070.600538
2018-09-01,1,339.114158,325.744316
2018-09-01,2,1929.108955,3062.203935
2018-09-01,3,12259.968757,9073.86931
2018-09-01,4,3999.014977,551.836616
2018-09-01,5,7039.279724,8055.509409
2018-09-01,6,7319.092769,7988.253183
2018-09-01,7,37521.76757,28758.8903
2018-09-01,8,9808.574899,4734.541411
2018-09-01,9,470.917747,1149.489998
2018-09-01,overall,83341.938041,67770.939016
2018-10-01,0,2897.893479,4293.74101
2018-10-01,1,338.59189,417.127623
2018-10-01,2,2138.575538,3012.958069
2018-10-01,3,16556.014467,14451.706643
2018-10-01,4,4297.559729,700.898672
2018-10-01,5,8159.981327,8658.488996
2018-10-01,6,8842.705914,8846.039221
2018-10-01,7,43490.250077,33619.006749
2018-10-01,8,9910.533345,5121.568584
2018-10-01,9,489.92447,1148.930037
2018-10-01,overall,97122.03023599999,80270.465604
2018-11-01,0,2763.384553,4266.94894
2018-11-01,1,325.591929,392.818605
2018-11-01,2,2187.026116,3323.95392
2018-11-01,3,15409.36051,12590.564006
2018-11-01,4,3877.316652,750.592542
2018-11-01,5,7224.760994,8192.415046
2018-11-01,6,7737.904554,8746.309583
2018-11-01,7,36053.643566,32359.176647
2018-11-01,8,9471.508756,5169.456705
2018-11-01,9,492.040617,1254.07491
2018-11-01,overall,85542.53824699999,77046.310904
2018-12-01,0,2835.658325,4302.866678
2018-12-01,1,318.567909,470.017384
2018-12-01,2,1804.396831,3120.911732
2018-12-01,3,13304.137175,10162.830676
2018-12-01,4,3182.23985,541.828188
2018-12-01,5,7539.790586,8003.649291
2018-12-01,6,7251.503031,8257.534475
2018-12-01,7,37607.234531,31940.534563
2018-12-01,8,9688.925553,5206.088228
2018-12-01,9,587.075314,1150.677705
2018-12-01,overall,84119.529105,73156.93892
2019-01-01,0,2628.794867,4775.700242
2019-01-01,1,287.287222,211.189032
2019-01-01,2,2520.997298,3568.404365
2019-01-01,3,12655.821414,9236.550173
2019-01-01,4,4068.318254,451.582225
2019-01-01,5,7418.959821,8285.240423
2019-01-01,6,7623.876452,9166.09647
2019-01-01,7,39001.343801,32042.727625
2019-01-01,8,9627.467857,4974.498434
2019-01-01,9,507.94974,1209.674563
2019-01-01,overall,86340.816726,73921.663552
2019-02-01,0,2195.785579,3447.990134
2019-02-01,1,271.791559,239.54859
2019-02-01,2,1658.243357,2465.773181
2019-02-01,3,9830.127802,7313.577515
2019-02-01,4,3410.692499,474.145646
2019-02-01,5,6062.521186,6105.315998
2019-02-01,6,6420.39158,6121.651538
2019-02-01,7,29763.961511,24757.632452
2019-02-01,8,7656.332652,3703.377456
2019-02-01,9,413.207046,938.204535
2019-02-01,overall,67683.054771,55567.217045000005
2019-03-01,0,2898.791529,4346.093747
2019-03-01,1,330.578981,273.564486
2019-03-01,2,2386.487772,3200.830453
2019-03-01,3,12759.056683,10052.027433
2019-03-01,4,4067.690377,571.353618
2019-03-01,5,8023.685644,7799.595756
2019-03-01,6,8156.358343,7647.313785
2019-03-01,7,36580.304444,29796.13208
2019-03-01,8,10000.107464,4596.279293
2019-03-01,9,473.940611,1398.181968
2019-03-01,overall,85677.001848,69681.372619
2019-04-01,0,2850.844295,4558.448487
2019-04-01,1,290.497232,290.603727
2019-04-01,2,2462.376375,3665.151726
2019-04-01,3,12894.182272,12038.633247
2019-04-01,4,3968.637059,407.083862
2019-04-01,5,7042.149063,8258.534432
2019-04-01,6,8568.86587,8571.912572
2019-04-01,7,37936.414214,30028.804217
2019-04-01,8,9688.613709,5112.472841
2019-04-01,9,525.276391,1445.162019
2019-04-01,overall,86227.85648,74376.80713
2019-05-01,0,2998.644783,4313.84942
2019-05-01,1,319.716627,356.15097
2019-05-01,2,2260.641651,3200.276861
2019-05-01,3,12700.185098,12220.976872
2019-05-01,4,4665.740848,545.005794
2019-05-01,5,7392.656706,8730.679951
2019-05-01,6,9000.745515,8784.758949
2019-05-01,7,34783.84098,30186.28821
2019-05-01,8,9955.4126,5236.551198
2019-05-01,9,600.993604,1534.010993
2019-05-01,overall,84678.578412,75108.549218
2019-06-01,0,2487.61646,3883.836055
2019-06-01,1,252.511341,285.956226
2019-06-01,2,1995.429616,3171.576228
2019-06-01,3,12412.717165,10258.382485
2019-06-01,4,3584.269056,502.853998
2019-06-01,5,6941.161955,7074.14952
2019-06-01,6,7296.851848,7297.837828
2019-06-01,7,32570.055747,27532.963452
2019-06-01,8,8623.839264,4486.52177
2019-06-01,9,526.43143,1136.21042
2019-06-01,overall,76690.883882,65630.287982
2019-07-01,0,3002.273554,4518.101814
2019-07-01,1,245.536326,320.889307
2019-07-01,2,2560.861012,3877.607663
2019-07-01,3,12074.273524,11232.742326
2019-07-01,4,3349.191926,533.872639
2019-07-01,5,7395.663928,8182.980971
2019-07-01,6,8364.01066,8385.385706
2019-07-01,7,41766.743497,30311.127311
2019-07-01,8,10392.388016,5181.119268
2019-07-01,9,613.961817,1252.488734
2019-07-01,overall,89764.90426000001,73796.315739
2019-08-01,0,2985.621121,4343.76578
2019-08-01,1,277.117915,386.160405
2019-08-01,2,2310.747743,3580.986668
2019-08-01,3,10859.364433,8889.155371
2019-08-01,4,4252.032259,446.25387
2019-08-01,5,7002.914305,8483.784741
2019-08-01,6,8558.110129,8161.474818
2019-08-01,7,34811.082644,30142.326673
2019-08-01,8,9800.998561,5058.256071
2019-08-01,9,655.276457,968.736811
2019-08-01,overall,81513.26556700001,70460.901208
2019-09-01,0,2784.884372,3925.855392
2019-09-01,1,274.228156,311.387091
2019-09-01,2,2179.564522,3621.807478
2019-09-01,3,10166.522294,10511.20574
2019-09-01,4,3669.392133,479.821875
2019-09-01,5,6406.973719,7555.100598
2019-09-01,6,7463.602105,8010.562106
2019-09-01,7,34498.316203,29168.68351
2019-09-01,8,10381.707072,4866.872261
2019-09-01,9,426.32906,986.332836
2019-09-01,overall,78251.519636,69437.628887
2019-10-01,0,3093.677399,4365.367102
2019-10-01,1,291.875822,320.703723
2019-10-01,2,2395.314153,3772.661559
2019-10-01,3,11776.978888,9718.411735
2019-10-01,4,3896.367833,774.101747
2019-10-01,5,7177.535455,7456.218278
2019-10-01,6,7832.923517,9800.169742
2019-10-01,7,42753.420933,30858.687327
2019-10-01,8,11233.980259,5055.736784
2019-10-01,9,408.884058,1166.7263
2019-10-01,overall,90860.958317,73288.784297
2019-11-01,0,3124.157051,4212.909084
2019-11-01,1,341.934788,337.964748
2019-11-01,2,2069.289497,3893.054563
2019-11-01,3,11962.633872,10985.404359
2019-11-01,4,3770.48807,531.489249
2019-11-01,5,6934.296218,7734.157138
2019-11-01,6,8710.779253,8605.921348
2019-11-01,7,32777.333362,31061.712418
2019-11-01,8,10808.602965,5518.093573
2019-11-01,9,447.851115,1380.419042
2019-11-01,overall,80947.366191,74261.125522
2019-12-01,0,3043.300451,4771.322515
2019-12-01,1,269.576476,392.610373
2019-12-01,2,2238.024706,3759.623131
2019-12-01,3,13589.120825,11087.211596
2019-12-01,4,4093.264573,846.968509
2019-12-01,5,7158.471496,7572.03163
2019-12-01,6,7844.191666,8455.104774
2019-12-01,7,36617.076219,30075.758744
2019-12-01,8,11098.959003,5541.085416
2019-12-01,9,483.724574,1378.441793
2019-12-01,overall,86435.70998900001,73880.15848099999
2020-01-01,0,2739.089175,4523.331353
2020-01-01,1,240.298202,207.262319
2020-01-01,2,2076.650262,3740.873171
2020-01-01,3,13350.479882,11788.938755
2020-01-01,4,3927.428552,953.681077
2020-01-01,5,6342.936392,7473.2334
2020-01-01,6,7563.030763,8777.887023
2020-01-01,7,37483.358465,28761.601137
2020-01-01,8,10091.934468,4927.377454
2020-01-01,9,473.242368,1095.706815
2020-01-01,overall,84288.448529,72249.892504
2020-02-01,0,2732.421606,4376.382747
2020-02-01,1,254.215588,197.513144
2020-02-01,2,1886.320493,2822.813043
2020-02-01,3,10375.521298,10122.701672
2020-02-01,4,3779.569141,628.30433
2020-02-01,5,6516.007563,6735.82655
2020-02-01,6,7929.006722,6966.900822
2020-02-01,7,29949.990245,24960.129472
2020-02-01,8,10745.144872,4126.244253
2020-02-01,9,435.887925,1223.625596
2020-02-01,overall,74604.085453,62160.441629
2020-03-01,0,2784.668867,5295.941582
2020-03-01,1,188.845725,237.933442
2020-03-01,2,2517.834461,3585.728053
2020-03-01,3,13577.558903,12434.949799
2020-03-01,4,3741.245442,730.023375
2020-03-01,5,6873.509419,8022.629129
2020-03-01,6,6858.127752,7710.857707
2020-03-01,7,33456.237839,25779.956033
2020-03-01,8,9901.760964,4066.66323
2020-03-01,9,329.42701,872.592653
2020-03-01,overall,80229.216382,68737.275003
2020-04-01,0,2494.04548,4538.174396
2020-04-01,1,164.86054,157.707853
2020-04-01,2,1266.860086,3295.603594
2020-04-01,3,9568.461999,7513.149057
2020-04-01,4,3592.211651,627.82159
2020-04-01,5,5722.898516,7132.968743
2020-04-01,6,5461.494081,7425.473247
2020-04-01,7,29154.617758,34841.540715
2020-04-01,8,7400.777361,3446.210178
2020-04-01,9,84.792344,396.898412
2020-04-01,overall,64911.019816,69375.547785
2020-05-01,0,2545.208376,4304.048114
2020-05-01,1,163.55171,164.624372
2020-05-01,2,1287.036785,2453.88155
2020-05-01,3,6906.077656,4639.548101
2020-05-01,4,3833.019368,349.478468
2020-05-01,5,5568.452942,6007.905677
2020-05-01,6,6146.563843,5672.84239
2020-05-01,7,26976.32208,25041.340328
2020-05-01,8,9138.674924,3897.792918
2020-05-01,9,236.091714,411.430368
2020-05-01,overall,62800.999398,52942.892285999995
2020-06-01,0,2953.346243,4707.892497
2020-06-01,1,203.35355,187.135648
2020-06-01,2,2065.624869,2984.258148
2020-06-01,3,7604.877223,6434.91404
2020-06-01,4,4888.462248,565.251242
2020-06-01,5,6430.29277,6649.89017
2020-06-01,6,7830.819142,7254.798384
2020-06-01,7,38036.581734,28153.521392
2020-06-01,8,12657.953851,4836.318952
